Ward_No,WardName,zone_name,year,flood_count,max_rainfall_3day_mm,avg_monsoon_rainfall_mm,drain_density_km_per_km2,depression_area_fraction,mean_slope_percent,impervious_surface_fraction,drain_condition_score,drain_capacity_proxy,mean_elevation_m,area_km2,yamuna_backflow_risk,water_body_fraction,month_sin,month_cos
2,BANKNER,Narela,2020,0,27.6,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,-0.5
2,BANKNER,Narela,2020,0,28.4,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,-0.866025404
2,BANKNER,Narela,2020,1,196.9,188.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1.22E-16,-1
2,BANKNER,Narela,2020,0,89.1,188.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,-0.866025404
2,BANKNER,Narela,2020,0,134.9,188.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,-0.5
2,BANKNER,Narela,2020,0,147.2,188.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-1,-1.84E-16
2,BANKNER,Narela,2020,0,31.9,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,0.5
2,BANKNER,Narela,2020,0,6.5,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,0.866025404
2,BANKNER,Narela,2020,0,39.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-2.45E-16,1
2,BANKNER,Narela,2021,0,14.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,0.866025404
2,BANKNER,Narela,2021,0,35.9,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,0.5
2,BANKNER,Narela,2021,0,31.2,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1,6.12E-17
2,BANKNER,Narela,2021,0,38.4,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,-0.5
2,BANKNER,Narela,2021,0,16.6,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,-0.866025404
2,BANKNER,Narela,2021,0,144,185.8,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1.22E-16,-1
2,BANKNER,Narela,2021,0,147.3,185.8,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,-0.866025404
2,BANKNER,Narela,2021,1,216.7,185.8,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,-0.5
2,BANKNER,Narela,2021,0,62.8,185.8,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-1,-1.84E-16
2,BANKNER,Narela,2021,0,15.7,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,0.5
2,BANKNER,Narela,2021,0,11.7,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,0.866025404
2,BANKNER,Narela,2021,0,14.4,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-2.45E-16,1
2,BANKNER,Narela,2022,0,18,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,0.866025404
2,BANKNER,Narela,2022,0,18.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,0.5
2,BANKNER,Narela,2022,0,34.5,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1,6.12E-17
2,BANKNER,Narela,2022,0,37.6,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,-0.5
2,BANKNER,Narela,2022,0,7.5,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,-0.866025404
2,BANKNER,Narela,2022,0,85.5,187.9,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1.22E-16,-1
2,BANKNER,Narela,2022,0,164.1,187.9,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,-0.866025404
2,BANKNER,Narela,2022,0,111,187.9,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,-0.5
2,BANKNER,Narela,2022,0,93.2,187.9,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-1,-1.84E-16
2,BANKNER,Narela,2022,0,15.3,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,0.5
2,BANKNER,Narela,2022,0,16.3,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,0.866025404
2,BANKNER,Narela,2022,0,34.7,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-2.45E-16,1
2,BANKNER,Narela,2023,0,29.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,0.866025404
2,BANKNER,Narela,2023,0,24.3,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,0.5
2,BANKNER,Narela,2023,0,15.4,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1,6.12E-17
2,BANKNER,Narela,2023,0,19.7,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,-0.5
2,BANKNER,Narela,2023,0,14,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,-0.866025404
2,BANKNER,Narela,2023,0,154,139.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1.22E-16,-1
2,BANKNER,Narela,2023,0,63.9,139.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,-0.866025404
2,BANKNER,Narela,2023,0,50.9,139.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,-0.5
2,BANKNER,Narela,2023,0,156.7,139.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-1,-1.84E-16
2,BANKNER,Narela,2023,0,11.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,0.5
2,BANKNER,Narela,2023,0,7.5,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,0.866025404
2,BANKNER,Narela,2023,0,18.9,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-2.45E-16,1
2,BANKNER,Narela,2024,0,36,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,0.866025404
2,BANKNER,Narela,2024,0,6,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,0.5
2,BANKNER,Narela,2024,0,25.3,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1,6.12E-17
2,BANKNER,Narela,2024,0,20.3,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,-0.5
2,BANKNER,Narela,2024,0,28.5,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,-0.866025404
2,BANKNER,Narela,2024,0,105.8,127.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1.22E-16,-1
2,BANKNER,Narela,2024,0,76.4,127.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,-0.866025404
2,BANKNER,Narela,2024,1,216.9,127.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,-0.5
2,BANKNER,Narela,2024,1,192.6,127.1,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-1,-1.84E-16
2,BANKNER,Narela,2024,0,35.1,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,0.5
2,BANKNER,Narela,2024,0,13.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,0.866025404
2,BANKNER,Narela,2024,0,6.4,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-2.45E-16,1
2,BANKNER,Narela,2025,0,23.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,0.866025404
2,BANKNER,Narela,2025,0,16.4,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,0.5
2,BANKNER,Narela,2025,0,34,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1,6.12E-17
2,BANKNER,Narela,2025,0,14.5,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.866025404,-0.5
2,BANKNER,Narela,2025,0,38.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,0.5,-0.866025404
2,BANKNER,Narela,2025,0,127.7,162.5,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,1.22E-16,-1
2,BANKNER,Narela,2025,1,193.1,162.5,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,-0.866025404
2,BANKNER,Narela,2025,0,83,162.5,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,-0.5
2,BANKNER,Narela,2025,0,119.9,162.5,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-1,-1.84E-16
2,BANKNER,Narela,2025,0,29.5,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.866025404,0.5
2,BANKNER,Narela,2025,0,9.8,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-0.5,0.866025404
2,BANKNER,Narela,2025,0,9.6,0,2.95,0.148,0.64,0.59,3,77,205.9,24.39,0,0.148,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2015,0,19.3,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2015,0,11.1,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2015,0,10.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2015,0,13.8,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2015,0,24.2,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2015,1,171.5,217.4,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2015,1,162.2,217.4,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2015,0,97.6,217.4,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2015,2,212.3,217.4,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2015,0,30.8,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2015,0,24.4,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2015,0,26.4,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2016,0,13.7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2016,0,17.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2016,0,31.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2016,0,5.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2016,0,9.1,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2016,0,57.8,178.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2016,0,56.9,178.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2016,2,195.4,178.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2016,1,169.6,178.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2016,0,21.6,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2016,0,8.4,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2016,0,22.2,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2017,0,11.1,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2017,0,20.2,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2017,0,18.9,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2017,0,26.6,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2017,0,27.2,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2017,0,57.7,186.3,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2017,1,113.7,186.3,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2017,1,156.4,186.3,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2017,1,135.5,186.3,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2017,0,35,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2017,0,28.1,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2017,0,10.7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2018,0,27.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2018,0,5.9,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2018,0,25.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2018,0,37.9,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2018,0,25.1,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2018,1,116,129.9,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2018,1,159.4,129.9,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2018,1,127.9,129.9,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2018,1,142.8,129.9,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2018,0,38,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2018,0,18.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2018,0,38.6,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2019,0,11.9,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2019,0,7.4,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2019,0,8.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2019,0,5.6,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2019,0,8.3,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2019,1,166.1,246.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2019,0,62.1,246.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2019,0,104.2,246.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2019,2,193.6,246.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2019,0,5.8,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2019,0,33.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2019,0,14.9,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2020,0,29.4,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2020,0,27,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2020,0,35.7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2020,0,30.7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2020,0,33.1,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2020,0,97.9,136.5,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2020,0,80.2,136.5,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2020,1,177.6,136.5,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2020,1,187.2,136.5,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2020,0,39.7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2020,0,19.4,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2020,0,18,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2021,0,16.9,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2021,0,37.6,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2021,0,35,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2021,0,20,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2021,0,31.3,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2021,1,178.3,228.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2021,0,67.5,228.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2021,2,203.4,228.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2021,1,135.9,228.7,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2021,0,33.9,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2021,0,16.2,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2021,0,36.3,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2022,0,5.4,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2022,0,36.7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2022,0,8.2,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2022,0,16.2,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2022,0,38.3,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2022,2,211.6,174.5,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2022,1,147.5,174.5,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2022,1,157.4,174.5,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2022,1,126.2,174.5,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2022,0,15.3,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2022,0,16.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2022,0,28.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2023,0,32.7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2023,0,32.6,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2023,0,8.2,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2023,0,22.3,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2023,0,7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2023,1,143.4,225.3,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2023,1,125.1,225.3,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2023,2,200.9,225.3,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2023,1,109.7,225.3,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-1,-1.84E-16
3,HOLAMBI KALAN,Narela,2023,0,9.1,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,0.5
3,HOLAMBI KALAN,Narela,2023,0,10,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,0.866025404
3,HOLAMBI KALAN,Narela,2023,0,31.7,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-2.45E-16,1
3,HOLAMBI KALAN,Narela,2024,0,8.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,0.866025404
3,HOLAMBI KALAN,Narela,2024,0,7.9,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,0.5
3,HOLAMBI KALAN,Narela,2024,0,29.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1,6.12E-17
3,HOLAMBI KALAN,Narela,2024,0,7.5,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.866025404,-0.5
3,HOLAMBI KALAN,Narela,2024,0,33.8,0,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2024,1,170.1,206.6,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,1.22E-16,-1
3,HOLAMBI KALAN,Narela,2024,0,63.8,206.6,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.5,-0.866025404
3,HOLAMBI KALAN,Narela,2024,0,64.4,206.6,2.08,0.113,0.27,0.88,3,58.5,198.5,2.22,0.8,0.125,-0.866025404,-0.5
